,Area,Children,Age,Income,Marital,Gender,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Churn
5335,2,1,40,25697.08,2,1,14.22619,11,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,2,56.82113,169.9378,5050.910171,3,3,3,2,4,4,3,4,No
5506,2,5,79,13663.98,1,0,12.57414,12,2,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,2,64.45957,152.466,5611.443086,2,4,3,3,4,3,4,4,No
5855,2,1,30,11106.05,4,0,9.1295,17,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,1,2,62.39739,117.472,5404.784064,1,2,3,5,1,3,3,3,No
7443,1,8,45,31525.05,2,1,14.32129,9,0,0,1,2,0,0,0,1,1,0,1,1,1,1,1,0,3,65.80384,267.6427,6823.312804,4,2,3,6,2,5,4,3,No
6400,0,3,21,48844.65,4,1,15.41442,10,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,3,49.30109,114.9509,4812.411802,3,4,3,3,4,4,3,3,No
6359,1,2,64,79298.31,2,0,11.58716,11,1,0,0,2,1,0,0,1,0,0,1,1,0,1,0,0,0,67.4011,152.4579,6322.394651,4,4,3,2,4,5,3,4,No
6025,0,0,57,9136.47,2,0,6.767055,11,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,63.47945,222.6281,6223.9084,2,2,2,6,2,3,3,3,Yes
1486,1,1,76,70607.91,0,0,9.046129393,18,3,0,0,2,1,0,1,1,0,0,1,0,0,1,1,1,1,7.517405581,230.105118,1108.349605,2,3,3,2,4,3,4,3,No
3061,2,8,66,44166.94,1,0,10.54343,17,2,1,0,1,0,1,2,1,0,0,0,1,0,1,0,1,2,2.563452,117.4858,680.4044234,4,3,4,2,5,3,3,3,No
7053,1,2,36,74831.53,2,2,10.50752,14,2,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,71.61852,132.466,6621.09271,3,2,3,6,3,5,4,2,No
5829,0,3,39,6536.16,0,0,12.67033,10,1,0,0,2,0,0,0,1,0,0,0,1,0,0,1,1,1,62.04916,139.965,5866.495925,4,4,6,3,5,4,4,2,No
6197,0,8,53,36196.63,3,0,10.40664,11,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,3,65.1302,197.484,6468.116177,3,3,3,5,4,4,3,4,No
657,0,1,83,45301.07,2,1,16.35739677,17,1,0,1,2,1,1,1,1,0,0,0,1,1,0,1,1,2,7.29973843,172.47417,847.7321161,4,3,3,4,2,3,2,3,No
3504,2,3,59,55038.41,2,0,12.24034,13,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,3.304515,124.9781,414.3393996,3,3,2,3,3,3,3,3,No
3783,1,4,87,11989.65,2,1,13.48068,15,1,0,0,2,0,0,0,1,1,0,1,1,1,0,1,1,2,10.13181,207.4754,1738.461046,1,2,2,4,4,3,3,4,Yes
920,0,1,38,97592.52,2,0,9.699996141,11,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,12.81881129,194.958118,1553.013845,3,3,4,1,4,3,4,2,Yes
5948,1,4,77,44323.22,4,0,13.18074,11,1,0,0,0,0,0,2,1,0,0,1,1,0,0,1,1,1,69.96694,149.9845,6101.954062,3,3,3,2,5,1,3,4,No
9682,1,0,84,28810.43,2,0,10.39064,12,2,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,3,52.90819,184.9496,4998.863127,4,4,4,2,4,4,5,4,No
2771,0,1,75,35334.17,2,0,11.17062,12,2,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,12.81579,197.4702,1813.141473,2,2,2,5,4,4,3,3,Yes
9448,2,0,62,78317.27,2,0,14.3882,9,1,1,0,2,1,0,2,1,1,0,0,1,1,0,0,1,2,66.57294,137.5165,5572.501755,3,4,3,1,4,2,3,3,No
7707,0,1,62,38931.97,3,1,10.5394,10,2,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,2,61.67106,255.1336,6209.128682,3,4,3,2,5,3,2,2,Yes
9397,2,0,81,93425.87,4,0,10.64368,7,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,3,61.82169,162.447,5630.968528,2,4,3,4,2,3,4,2,No
5000,0,2,80,15963.97,4,0,12.1699,16,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,3,41.88907,169.9741,3632.236502,2,1,2,3,4,4,4,5,No
6558,1,0,67,82551.97,3,1,11.55469,13,1,0,0,2,0,1,0,1,0,1,0,1,0,1,0,1,2,53.77815,132.4798,5163.021507,4,4,4,4,3,3,4,4,No
3396,0,1,87,4769.63,0,0,9.05247,9,2,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,3.409799,242.6143,740.0394011,4,3,3,3,5,4,4,5,Yes
289,1,0,26,41879.1,0,1,12.29165611,11,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,12.75609778,117.439154,1775.838153,3,3,3,3,4,3,3,2,No
9406,0,3,55,54271.05,4,0,9.07607,5,1,0,1,2,0,0,1,1,1,0,1,1,0,0,1,0,2,62.31372,214.9663,5588.162385,3,2,3,3,3,3,5,2,No
7769,0,2,71,36271.6,1,1,9.7017,11,2,0,1,2,1,0,1,1,0,1,1,1,0,1,1,1,3,62.03084,245.1457,5829.643329,5,5,5,4,3,4,4,3,No
9667,0,3,41,42913.97,2,1,9.642119,17,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,68.73272,79.97886,5831.541202,3,3,2,4,3,4,4,4,No
8755,1,3,45,26449.68,2,1,9.343467,14,2,2,0,2,0,1,0,1,1,0,1,1,1,1,1,1,1,62.13428,267.6427,6368.713686,4,3,4,6,3,4,2,4,No
9103,2,2,89,11989.27,0,0,12.01067,8,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,2,54.7709,142.4713,5115.87044,2,3,2,4,4,2,1,3,No
8093,2,0,21,25888.53,2,0,5.448102,12,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,3,60.95525,149.9741,5739.842827,3,4,3,5,4,3,3,2,No
9486,2,0,72,82584.2,1,1,9.282643,12,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,3,68.88449,169.9447,5882.516568,2,2,4,5,3,3,3,3,No
4849,0,0,53,30536.02,0,1,9.125916,12,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2,4.096547,119.9568,1052.973308,4,4,5,3,3,6,6,4,No
6562,1,3,45,50766.63,0,1,13.21732,15,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,2,66.72045,262.6106,6241.530828,3,4,3,3,3,3,2,5,Yes
2746,2,2,72,34257.36,3,1,11.78093,9,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,2,16.57284,204.9634,1836.91871,3,4,3,4,4,3,3,3,No
2219,0,0,28,32731.53,1,0,13.23481,12,1,0,1,2,0,0,0,1,0,1,1,1,0,1,1,0,0,25.69631,225.1457,3298.322775,3,3,3,3,4,4,3,3,Yes
8168,2,3,78,12430.83,3,0,10.20077,13,0,0,0,2,0,0,0,1,0,0,1,0,1,0,1,0,2,68.79253,162.447,6304.333517,3,3,2,2,3,3,3,4,No
8528,0,3,75,37720.52,1,0,8.982395,14,2,0,0,2,1,0,1,1,0,0,1,1,0,0,0,1,3,56.75264,147.4738,4835.295615,5,4,4,5,4,5,5,5,No
911,1,4,43,49710.21,1,1,14.96043073,11,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,2,2.368283285,172.470522,1148.280787,3,2,4,2,6,3,3,4,Yes
7747,0,0,28,13554.79,1,0,11.62498,14,2,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,2,43.45813,184.9496,4408.149328,3,3,3,3,3,2,2,3,No
8778,2,1,81,15426.3,0,0,9.718559,11,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,71.40954,134.9509,5869.863059,4,4,4,3,4,4,5,2,No
3344,1,0,79,74297.66,0,1,6.808384,13,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,3.707186,104.9643,704.3641607,3,3,5,4,4,3,3,3,No
1236,1,0,32,26312.33,0,1,13.46868109,14,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,2,15.48651522,159.934918,1660.386663,4,3,5,3,3,3,5,4,No
577,1,1,84,25807.14,0,0,8.832305481,16,2,0,0,2,1,0,1,1,0,0,0,1,0,0,0,1,3,3.998433243,124.97808,327.6622533,5,5,5,5,3,4,4,6,No
2259,0,1,78,11520.48,0,1,15.30999,9,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,2,12.85929,169.9447,1303.045672,5,5,4,4,2,4,5,4,Yes
9906,1,3,76,25196.43,4,1,6.31599,14,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,2,66.88131,182.4433,6304.203672,2,2,4,3,3,2,3,4,No
7203,2,1,35,80011.9,0,0,6.616816,11,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,2,69.93726,137.4686,5975.247846,5,5,4,3,2,5,3,5,No
190,2,0,46,33504.8,0,0,8.957297136,14,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1.408375942,117.439154,733.4036934,4,4,5,4,5,4,4,3,No
7349,2,0,71,11091.71,0,1,9.779993,10,2,0,0,0,0,0,2,1,0,0,1,1,0,1,1,1,2,44.92225,210.1518,4291.029972,4,4,3,2,3,3,3,5,No
811,0,1,45,33809.72,2,2,3.908365171,13,1,1,0,0,0,1,2,1,0,0,1,0,0,1,0,1,2,29.10639477,127.458638,2678.418264,3,3,4,5,2,5,4,4,No
2318,0,2,19,18088.03,2,1,8.008225,15,2,0,1,0,1,1,2,1,0,0,0,1,0,1,1,1,2,12.21802,187.656,1749.384846,3,2,2,5,2,3,4,2,Yes
7916,2,4,77,21887.88,0,1,7.792609,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,2,55.29166,149.9378,5310.127657,4,4,4,2,5,4,3,3,No
6503,1,2,19,15247.84,1,1,11.55554,6,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,54.68209,127.4421,5294.782338,2,2,2,2,3,3,1,2,No
8773,0,1,42,26005.03,4,0,13.80292,10,2,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,2,49.20691,139.9568,4355.520561,5,4,6,4,4,4,4,5,No
6533,1,7,76,50514.83,1,0,16.0888,10,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,60.10344,225.1457,6175.687641,5,5,3,4,3,5,4,4,No
2657,1,0,20,39603.42,2,1,10.19664,12,2,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,6.7064,159.9875,877.2126863,4,4,5,3,2,4,4,4,Yes
3199,1,3,71,18025.4,1,1,10.62357,9,0,0,0,2,1,0,2,1,1,0,1,0,1,0,1,1,0,14.71926,182.4762,1637.379866,5,3,4,2,6,4,4,4,No
2404,1,1,73,26231.41,0,0,10.31976,8,2,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,13.67733,152.4798,1427.811261,3,3,3,5,2,4,2,3,No
3388,0,0,30,28936.68,1,1,7.259021,15,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,14.08217,120.0049,1875.470621,3,3,2,4,3,4,3,5,No
5828,0,0,23,23704.58,0,1,9.787662,13,0,1,0,1,0,0,2,1,1,1,0,1,1,1,1,0,0,71.30912,235.1884,6667.97528,4,3,4,4,3,5,5,5,No
1436,2,8,86,37302.74,0,0,9.898908462,8,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,20.96098587,214.966286,2252.093831,2,2,3,3,4,4,4,2,No
2414,2,1,70,27755.77,2,1,12.06638,9,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,2,15.98627,230.1051,1868.995632,4,3,3,5,2,6,3,3,Yes
630,2,1,55,49915.86,2,1,12.67661786,14,2,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,2,5.141923371,184.978458,927.5974127,3,2,3,4,2,6,5,5,Yes
8844,0,0,86,19606.42,4,1,12.77384,15,0,0,0,2,0,1,2,1,0,0,1,0,0,1,1,0,1,62.89177,197.6288,5629.088178,4,4,3,5,2,5,4,4,No
2789,0,3,79,52141.38,3,1,4.984535,11,1,2,0,2,0,0,2,1,0,0,0,1,1,0,1,1,0,20.32585,139.9979,1989.74777,3,3,3,5,1,4,4,4,No
6269,2,2,56,11160.15,1,1,10.15084,8,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,63.73429,232.6378,6334.652427,3,4,4,4,3,2,2,5,No
9433,2,3,57,20639.23,3,0,12.2166,15,1,1,0,0,0,0,2,1,0,0,0,0,1,1,0,0,3,54.61973,117.472,4740.544814,4,4,6,3,3,4,4,5,No
5695,1,1,23,38723.05,4,1,11.54518,9,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,2,65.60287,149.9928,6147.448121,2,3,3,4,2,2,3,5,No
3522,1,0,42,23360.41,2,0,7.53133,13,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,2,3.662342,112.4551,321.8958659,3,2,4,3,4,3,3,3,No
278,1,0,23,13194.33,0,1,13.42263904,9,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,3,5.104873611,147.460067,682.9871863,4,4,4,4,3,4,6,5,Yes
3659,2,6,74,72862.83,2,0,13.29232,14,0,1,0,1,1,0,2,1,0,0,0,1,1,1,0,0,1,5.317775,129.995,822.6124438,3,3,2,2,5,4,4,4,No
7508,2,0,71,83990.65,0,0,4.83372,14,1,1,0,0,1,1,2,1,0,1,1,1,0,0,0,1,0,71.20362,117.5152,6015.340909,3,4,3,3,4,3,3,2,No
9443,2,2,84,58578.06,0,0,7.750919,10,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,3,52.78874,207.6094,4728.350252,3,3,3,4,4,5,5,4,No
1817,1,1,44,46705.86,4,1,11.10048066,9,2,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,9.984220981,102.474625,1040.400476,2,3,3,3,2,3,2,4,No
5244,0,0,53,17127.79,3,0,7.827218,12,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,2,37.45999,210.1051,4019.898568,3,3,4,3,3,3,3,2,Yes
6478,2,4,32,81934.59,0,0,5.616141,11,0,0,0,2,0,0,0,1,1,0,0,1,0,0,1,1,2,68.3716,172.4705,6510.228805,4,3,5,3,3,3,3,3,No
1405,1,3,87,11565.2,3,0,10.35922638,14,1,0,0,1,0,1,2,1,1,1,1,1,0,1,1,1,2,2.288223389,245.174977,937.6860638,4,5,4,6,1,6,4,4,Yes
3193,0,8,25,9368.25,1,1,18.34115,13,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,10.96818,157.4836,1461.917374,3,2,2,2,3,3,3,2,No
2605,2,0,88,71113.67,2,0,11.26128,10,0,0,0,2,0,1,1,1,0,0,0,1,0,0,0,1,0,4.148103,124.9781,296.0266799,4,4,3,3,3,5,4,3,No
4855,2,2,34,56733.5,1,1,11.8323,9,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,15.1631,227.4754,1849.418149,3,3,3,3,4,4,4,3,Yes
4367,0,3,70,89882.52,0,1,7.462184,10,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,11.86797,242.6143,1597.444059,5,5,5,5,2,6,5,5,Yes
7776,1,4,32,19360.56,0,0,9.936636,16,2,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,3,42.73824,202.65,4710.736343,4,4,3,4,3,4,4,4,Yes
2086,0,0,25,21951.91,3,1,7.554437,18,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,3,12.12823,194.9744,1464.752497,2,2,1,4,4,3,2,2,Yes
6559,2,0,77,95454.27,3,0,5.954961,11,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,63.29423,220.1149,6035.974102,3,4,3,3,4,4,4,4,Yes
7595,2,1,79,35666.27,1,1,10.26788,18,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,68.64269,92.45514,6051.500521,3,3,3,4,2,3,3,2,No
6538,1,3,83,74459.99,1,0,7.029845,14,1,0,0,2,1,1,1,1,1,0,1,0,0,1,0,1,2,69.10177,192.4404,6003.545722,3,3,4,2,3,3,2,4,No
3718,2,0,62,12050.23,1,0,9.250838,8,2,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,2,3.079288,104.9781,707.1891381,4,3,4,4,4,3,3,4,No
604,1,0,55,16581.74,1,0,10.21682783,9,1,0,0,2,0,0,1,1,0,1,0,0,0,1,0,1,1,14.46037646,139.95684,1435.057667,4,4,4,4,3,3,3,2,No
2140,0,3,61,18708.42,1,1,9.543086,15,1,0,0,2,0,0,0,1,1,0,1,0,1,1,0,1,3,8.394454,184.9496,1566.320356,4,5,4,3,3,3,4,2,No
9012,1,0,60,84440.47,3,0,10.79467,13,2,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,2,57.44563,154.9618,5452.591282,3,5,4,5,3,5,5,3,No
6384,0,1,81,39464.48,2,0,7.685325,12,0,1,0,0,0,0,2,1,0,0,1,1,0,1,1,1,2,52.68582,210.1518,4878.104493,3,3,3,3,3,4,3,5,No
3599,0,0,66,9823.4,4,0,8.527507,12,1,0,0,0,0,1,2,1,0,0,1,0,0,1,1,1,2,5.760318,197.6288,966.3793761,2,2,4,4,4,3,4,3,Yes
4509,2,1,34,22492.61,1,0,9.284367,12,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,2,4.343093,139.9349,1137.986536,2,3,3,4,3,4,3,2,No
5494,1,3,62,38139.38,0,1,12.64941,10,2,0,0,0,1,0,2,1,1,1,0,0,0,1,1,1,2,62.90729,210.1563,5854.565694,3,3,4,3,5,3,3,4,No
7291,0,3,23,6218.74,3,0,11.6058,13,2,0,0,1,1,1,2,1,0,1,1,1,0,1,1,1,2,61.9635,212.6695,5965.231611,5,5,4,3,3,4,4,4,No
6679,0,1,68,63144.41,1,0,8.859701,11,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,70.44727,207.6094,6196.925843,5,5,5,4,3,3,4,4,No
1548,2,0,30,51266.47,2,1,8.913392702,11,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,12.77495667,207.609354,1612.238384,3,3,2,4,3,4,4,2,Yes
9037,1,0,67,27422.23,0,1,10.46708,9,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,2,38.14529,147.4783,3294.82859,4,3,3,2,3,4,4,4,No
5007,2,4,78,21637.87,3,1,8.405153,10,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,70.51996,139.9568,6123.243244,5,4,4,2,3,4,3,3,No
1860,1,4,23,25447.24,2,1,10.03692527,11,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1.747076331,137.469817,922.4502594,3,3,3,3,3,2,2,3,Yes
3908,1,0,57,20611.13,4,1,8.780371,12,1,0,0,2,0,0,1,1,1,0,1,1,0,0,0,0,2,11.00328,179.9794,1207.589721,3,3,4,3,3,5,3,5,No
4481,1,0,73,12409.38,4,1,11.16634,15,1,0,0,0,1,0,2,1,0,0,1,1,1,1,0,1,2,5.364815,152.4907,786.0813559,4,4,5,3,3,4,4,3,Yes
3313,0,0,24,45094.63,2,1,4.715269,14,1,2,0,2,1,0,1,1,1,0,1,1,0,0,0,1,1,10.88204,179.9794,1305.850314,4,4,3,5,3,4,3,3,No
6485,1,3,31,112097.3,0,0,15.07177,5,0,2,0,2,0,1,0,1,1,0,1,0,0,0,1,1,2,48.25953,182.4433,4843.627918,3,2,3,5,3,2,2,2,No
9196,2,3,70,13233.7,3,0,10.49575,13,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,2,61.42667,232.624,6002.578168,3,5,4,3,3,5,4,4,No
5029,0,0,53,12611.76,4,0,11.6702,14,1,0,0,2,0,0,0,1,1,0,1,0,1,0,1,0,3,66.77924,194.9525,6200.93166,5,5,5,3,3,4,4,5,No
1248,2,4,66,82924.09,3,1,9.816727691,18,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,2,2.694014031,157.483594,526.38731,3,3,3,3,3,3,2,1,Yes
7232,1,1,55,77919.02,2,0,13.97354,15,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,3,71.38558,237.6549,6988.587622,3,2,4,4,3,3,4,4,No
1458,2,0,39,33945.2,0,0,6.608008759,13,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,3,6.203299256,134.950905,633.9224183,4,4,6,2,4,4,3,3,No
7258,2,2,89,67432.19,4,1,5.656324,8,0,0,0,2,1,1,1,1,1,0,1,0,1,1,0,1,3,61.82628,204.9496,5408.328182,5,5,5,3,3,5,5,2,No
9625,0,5,75,13111.46,0,1,8.727973,13,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,3,66.38094,245.1457,6265.320961,3,2,3,3,5,3,2,2,No
3649,0,2,51,1062.32,2,1,6.742667,14,1,1,0,0,0,0,2,0,0,0,1,1,1,0,0,1,2,10.86612,127.5067,1209.964607,4,5,4,2,3,5,3,5,No
9589,2,4,66,9187.18,4,1,9.499419,12,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,2,65.00498,187.6094,6310.455935,3,4,4,4,3,4,3,2,No
4943,1,0,77,28827.57,2,0,12.27876,17,3,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,3.595204,232.6228,828.1128045,4,4,3,4,2,4,4,5,No
7899,2,3,28,72549.36,1,1,11.42361,17,2,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,3,54.396,229.9931,5189.736525,2,2,1,1,6,2,2,3,No
8634,0,1,44,43141.58,0,0,10.52838,8,1,0,0,2,1,0,1,1,0,1,0,0,0,1,0,0,0,70.9092,139.9568,6127.202373,4,4,4,5,3,3,2,2,No
8210,1,0,30,51568.29,1,0,7.473136,12,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,57.692,152.4798,5144.475146,5,4,5,4,4,4,4,3,No
1489,0,3,64,48413.98,0,0,13.47305526,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,11.32483244,149.937833,1637.132389,3,4,2,3,4,3,3,2,No
2578,0,6,85,25696.67,4,1,7.655763,10,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,10.29048,194.9663,1815.26546,4,5,5,3,3,5,5,4,Yes
4683,1,1,27,8211.32,0,1,13.32082,12,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,2,2.292165,79.97886,371.8766911,4,4,4,3,3,3,4,4,No
2,2,4,50,9609.57,4,0,10.75280028,9,0,1,1,2,1,0,0,1,1,0,0,0,0,0,1,1,1,15.75414408,159.947583,2054.706961,4,4,2,4,4,3,3,3,No
7615,1,0,65,65242.66,1,0,8.550845,20,2,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,2,57.63584,152.4798,5025.121526,4,3,2,3,4,3,3,4,No
1666,0,0,87,56537.88,0,1,11.51744058,11,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3,13.79138076,127.442069,1659.769248,5,4,3,2,3,3,2,4,Yes
6680,0,2,31,77613.57,0,0,13.88105,12,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,62.83586,242.6143,5823.67123,4,4,6,3,4,3,4,4,No
5047,1,2,29,75927.18,4,0,9.454681,15,2,0,1,2,0,1,1,1,0,0,1,1,0,1,1,1,1,67.47739,242.6281,6291.368213,4,4,4,2,4,3,3,3,No
6887,2,1,40,42683.49,2,0,9.142933,10,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3,47.98669,137.4836,4561.670086,3,3,4,3,4,4,4,4,No
3984,0,4,62,57503.75,2,0,9.00959,10,1,0,1,2,1,1,2,1,1,0,0,0,1,0,1,1,2,3.199643,159.9805,577.5034833,2,3,2,2,3,3,3,4,No
4703,1,0,77,42693.35,1,1,4.443747,11,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,3,7.819376,235.1417,1617.064452,4,5,3,2,5,3,3,4,Yes
1956,2,2,76,72927.6,2,0,11.23137848,15,2,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,8.355760951,172.457857,1031.509395,3,3,2,4,4,2,3,3,No
5859,2,0,30,20273.75,3,1,10.7285,14,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,2,47.78655,172.4441,4317.862166,4,3,3,3,3,4,3,3,No
1538,0,3,86,33394.07,0,1,10.80481174,10,3,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,8.447638937,197.48762,1162.715411,3,4,3,4,2,4,4,4,No
4178,2,0,22,26998.56,4,1,14.63594,13,0,1,0,0,1,0,2,1,1,1,0,0,0,1,0,1,1,26.10713,139.9861,2616.567484,3,3,3,2,4,3,1,1,No
6872,0,2,63,44090.16,1,1,5.157802,11,2,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,2,69.13848,265.1283,6425.062719,1,2,1,3,2,2,4,2,Yes
4218,2,0,30,39034.91,1,1,16.34933,12,3,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,2,2.106961,149.9621,561.8079362,3,1,1,4,4,3,3,4,No
5299,2,2,44,25015.89,4,0,7.268816,9,1,1,0,2,1,0,2,1,0,0,1,0,0,0,0,1,0,44.23945,102.4746,3795.698707,3,4,2,5,3,3,2,4,No
9735,0,4,44,28155.15,1,0,10.16253,7,0,1,1,2,1,0,0,1,1,0,0,0,1,0,1,0,1,61.90557,172.4567,5860.250293,4,3,4,3,4,3,3,4,No
687,1,3,74,18326.88,3,0,9.479801512,20,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,9.428767036,232.641455,1328.568048,4,4,3,4,3,3,3,5,Yes
3427,1,4,65,39999.89,1,1,10.86174,10,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,4.075856,192.4567,721.7486176,4,4,5,2,5,4,4,4,Yes
2100,0,4,59,4425.26,1,0,9.711712,11,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,5.459489,172.5104,773.1752584,4,4,5,4,3,3,3,3,No
7173,1,3,30,27497.85,3,1,6.905307,11,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,3,62.06064,114.9728,5396.112945,4,3,3,3,3,3,4,3,No
5098,2,0,89,29462.18,0,0,15.35675,12,1,0,1,0,0,0,2,1,1,1,1,1,0,0,1,1,0,70.33634,185.0077,6116.893966,3,3,4,4,3,3,4,5,No
142,1,3,69,50252.79,2,1,11.30748265,15,0,2,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,3.303030246,182.460772,717.3876564,4,4,4,5,2,4,4,4,No
476,2,1,59,64584.13,0,1,11.74759925,13,0,0,0,1,0,0,2,1,0,0,1,1,0,1,0,0,3,13.82188875,139.981577,1551.398147,3,2,4,3,6,2,4,3,No
6374,1,0,77,78080.83,4,1,12.68653,13,0,0,0,2,0,1,1,1,1,0,1,1,1,1,0,0,3,66.07472,217.4725,5819.356258,3,3,4,3,2,3,4,4,No
6561,1,0,80,35175.65,2,1,14.03161,6,1,0,0,2,0,0,0,1,0,1,0,0,1,1,0,1,1,61.11318,132.466,5640.593251,3,5,2,4,3,4,5,3,No
3667,2,3,27,60246.56,1,0,14.88587,18,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,2,4.674127,112.4844,618.2837675,4,3,3,4,3,4,3,5,No
